Co-ordinates,REZ-W1,REZ-W2,REZ-W3,REZ-NT1,REZ-NT2,REZ-NT3,REZ-N1,REZ-N2,REZ-N3,REZ-N4,REZ-N5,REZ-N6,REZ-N7,REZ-N8,REZ-N9,REZ-Q1,REZ-Q2,REZ-Q3,REZ-Q4,REZ-Q5,REZ-Q6,REZ-Q7,REZ-Q8,REZ-S1,REZ-S2,REZ-S3,REZ-S4,REZ-S5,REZ-S6,REZ-S7,REZ-S8,REZ-S9,REZ-T1,REZ-T2,REZ-T3,REZ-V1,REZ-V2,REZ-V3,REZ-V4,REZ-V5,REZ-V6
Location,"Geraldton, WA","Ashburton, WA","Port Hedland, WA","Baines, NT","McArthur, NT","Tennant Creek, NT",North West NSW,New England,Central West NSW,Southern NSW Tablelands,"Broken Hill, NSW",South West NSW,"Wagga Wagga, NSW","Tumut, NSW","Cooma Monaro, NSW",Far North QLD,Clean Energy Hub North QLD,Northern QLD,"Isaac, QLD","Barcaldine, QLD","Fitzroy, QLD","Wide Bay, QLD","Darling Downs, QLD","South East, SA","Riverland, SA",Mid North SA,Yorke Peninsula SA,Northern SA,"Leigh Creek, SA",Roxby Downs SA,"Eastern Eyre Peninsula, SA","Western Eyre Peninsula, SA",North East Tasmania,North West Tasmania,Tasmania Midlands,"Ovens Murray, VIC","Murray River, VIC",Western VIC,"Moyne, VIC","Gippsland, VIC",Central North VIC
1/01/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 5:30,0,0,0,0,0.058324,0.03807,0.153555456,0.041040306,0.182447162,0.280823831,0,0.043652596,0.183923364,0.238348465,0.266368037,0,0,0,0,0,0.055430753,0.197431442,0.158566229,0,0,0,0,0,0,0,0,0,0.306333234,0.173342384,0.202845578,0.148957938,0.007976943,0.037795604,0.03860623,0.193611653,0.096377879
1/01/2019 6:30,0.080454,0,0.00642,0.017934,0.341671,0.354426,0.49270127,0.338304213,0.559985695,0.574734227,0.293051499,0.467778015,0.565166333,0.576082686,0.618675896,0.288750738,0.409690161,0.407063942,0.136169456,0.445050944,0.530027463,0.570500307,0.544194637,0.415581007,0.377501194,0.399471844,0.374009871,0.356609123,0.302134194,0.303125179,0.342291155,0.166809307,0.638698181,0.377760753,0.456864615,0.417040079,0.373013198,0.483095726,0.48502671,0.446109525,0.391422748
1/01/2019 7:30,0.506487,0.035665,0.134653,0.100964,0.522589,0.556326,0.503079155,0.572288399,0.599052114,0.856341626,0.717098031,0.806112528,0.823421823,0.724312506,0.715688335,0.35646754,0.765897837,0.774595291,0.796880851,0.825272275,0.878041154,0.863325967,0.908051455,0.686169375,0.78033021,0.665626608,0.638622231,0.732304039,0.655308064,0.698820905,0.709266084,0.635453837,0.899792844,0.418609843,0.726423594,0.636269868,0.802582097,0.804265398,0.778736047,0.828668471,0.670159701
1/01/2019 8:30,0.707174,0.109085,0.304922,0.20511,0.689466,0.683025,0.952850679,0.890313785,0.707320882,0.940035067,0.904593552,0.91084501,0.830580933,0.826106779,0.912104784,0.761025658,0.883762483,0.753025451,0.94142453,0.980799182,0.959805038,0.879839212,0.977338783,0.948514987,0.938115157,0.865398819,0.691030834,0.950938737,0.829404223,0.930532051,0.940704683,0.931377677,1,0.466475073,0.853514818,0.435832202,0.932943301,0.915692895,0.897443501,0.881747898,0.451352298
1/01/2019 9:30,0.796451,0.726536,0.639361,0.269502,0.739294,0.763086,0.828144264,0.97312266,0.781080608,0.975497353,0.955595881,0.928559157,0.823890564,0.869037078,0.874731328,0.522239506,0.99380082,0.546461486,0.968108193,1,1,0.931289999,0.942101957,0.993292468,1,0.933933498,0.667779304,1,0.898854708,1,1,1,1,0.442199666,0.818518203,0.664178811,0.94168082,0.919024918,0.888230346,0.805270677,0.718227882
1/01/2019 10:30,0.838587,0.779641,0.748787,0.416974,0.759794,0.778725,0.89035395,0.952857926,0.777546352,0.976185692,0.902387705,0.786048082,0.582924085,0.762120897,0.757814734,0.457472859,0.976864334,0.478051765,0.991937533,0.976822055,0.973676361,0.833287783,0.939087458,1,1,0.834413355,0.846777389,1,0.741030753,0.993499332,0.989842618,0.98960475,1,0.552009723,0.802016551,0.54123039,0.874706112,0.957264384,0.970115983,0.750766253,0.449695422
1/01/2019 11:30,0.857689,0.801565,0.79288,0.498608,0.76362,0.781905,0.928234046,0.90982354,0.699644284,0.875883929,0.804201225,0.729516759,0.786519524,0.808272103,0.972534683,0.718821849,0.9052985,0.56591648,0.900447612,0.944930047,0.953455114,0.894382365,0.876083263,0.987784546,0.956953182,1,0.946004482,0.997926996,0.797198647,0.9370375,0.977031587,0.973728354,1,0.602526576,0.768137036,0.539636781,0.898817261,0.972901099,0.974910651,0.671963295,0.345770549
1/01/2019 12:30,0.863838,0.808796,0.808793,0.519958,0.745133,0.778735,0.919349156,0.927411019,0.697908689,0.885980644,0.857915236,0.732159922,0.572946841,0.703443958,0.95601273,0.560153828,0.862510338,0.623552656,0.682178458,0.909645063,0.945004336,0.875627287,0.83299764,0.982520433,0.924414308,0.963767871,0.937078571,0.967460757,0.720355009,0.902484393,0.962718048,0.961487433,1,0.736072884,0.829065758,0.413033609,0.834131497,0.979326471,0.953961554,0.572395606,0.322829316
1/01/2019 13:30,0.862487,0.789481,0.807025,0.509189,0.717264,0.767876,0.877507284,0.799465395,0.591544783,0.792385977,0.842338819,0.814311127,0.70298582,0.783276036,0.937069612,0.722495726,0.856134896,0.874447356,0.910789208,0.871822144,0.972467238,0.917262143,0.738773488,0.988064493,0.855273516,0.966813555,0.902297159,0.966537401,0.763833021,0.895310133,0.915551664,0.912264537,1,0.711089131,0.795202953,0.41756787,0.804730364,0.944426627,0.916434989,0.424345605,0.465075106
1/01/2019 14:30,0.855423,0.769647,0.794379,0.459693,0.650871,0.7487,0.873295963,0.583428662,0.661683254,0.489339668,0.809658411,0.72401424,0.71528714,0.747882839,0.975325788,0.712320678,0.878446528,0.905282394,0.86816845,0.861778613,0.951020661,0.937010069,0.760019191,0.987919637,0.880944651,0.96179835,0.880939266,0.942369025,0.762821148,0.851015386,0.910571171,0.907059211,0.979656547,0.531739578,0.786441577,0.365393149,0.814785119,0.942608387,0.903434559,0.416606067,0.414395641
1/01/2019 15:30,0.840513,0.756939,0.767505,0.383036,0.572117,0.714135,0.82394608,0.333603515,0.563306544,0.553084423,0.770130448,0.78615643,0.774794002,0.769083981,0.912257491,0.637267497,0.849451423,0.921229154,0.936960694,0.817595351,0.904356287,0.900086732,0.780180986,0.984437676,0.854973538,0.962928368,0.859082181,0.960591089,0.727595154,0.833130244,0.88914689,0.886927555,0.959676793,0.563917598,0.76362921,0.235187948,0.81690978,0.888294318,0.821804508,0.531515828,0.399118678
1/01/2019 16:30,0.80714,0.719511,0.716879,0.268934,0.438395,0.647084,0.35042683,0.405938018,0.533560461,0.470997982,0.635397364,0.682369383,0.670934259,0.573779062,0.847287956,0.50923661,0.743286025,0.704383788,0.832928866,0.747285298,0.794556373,0.765922097,0.7270684,0.897758579,0.811642395,0.893406782,0.83591385,0.888965695,0.719223749,0.819067106,0.883458781,0.879212479,0.860081119,0.435530286,0.683075876,0.594441888,0.741641279,0.854545314,0.818469062,0.85822971,0.676732394
1/01/2019 17:30,0.741321,0.65013,0.622398,0.132023,0.194843,0.495261,0.366362189,0.410391284,0.33697118,0.475521613,0.615778691,0.542758701,0.475930426,0.391912427,0.274521706,0.288579358,0.576278108,0.49545221,0.513696319,0.564946181,0.469203214,0.433671956,0.438573026,0.766905884,0.693291542,0.770200309,0.764119158,0.771393007,0.617817939,0.690542614,0.789383561,0.79012198,0.661236911,0.280930277,0.451721204,0.534656388,0.629358643,0.715685869,0.689716013,0.636343604,0.573383571
1/01/2019 18:30,0.610456,0.491572,0.430161,0.030831,0.002787,0.144114,0.033597682,0,0.118822119,0.178331858,0.32024905,0.331523633,0.234572918,0.259055918,0.188135239,0,0.15780664,0,0,0.193569777,0,0,0,0.415812232,0.409424207,0.472488814,0.499762132,0.48102326,0.356604593,0.441351045,0.536913271,0.548094555,0.356282721,0.166702747,0.272609657,0.316660587,0.363403881,0.401947553,0.38635357,0.238460303,0.320203802
1/01/2019 19:30,0.328466,0.232233,0.114725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029689851,0,0,0,0.140360896,0.152513636,0,0,0,0,0,0,0,0,0
1/01/2019 20:30,0.000798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 5:30,0,0,0,0,0.028655,0.075199,0.186855198,0,0.161501,0,0,0.038783699,0.148325266,0.142491915,0.228755505,0,0,0,0,0,0.050999385,0.135583794,0.147821222,0,0,0,0,0,0,0,0,0,0.298422115,0.155986616,0.205974018,0.165259286,0.009580553,0.01495745,0,0.060292755,0.113462653
2/01/2019 6:30,0.045431,0.021263,0.011749,0.023172,0.225723,0.528507,0.603371624,0.088761237,0.514893942,0.063422077,0.260203184,0.478630246,0.507817451,0.428738607,0.510178018,0.145451229,0.396933941,0.435531066,0.419371604,0.433036214,0.558530021,0.430077704,0.557011517,0.067237219,0.360802224,0.381236694,0.357615208,0.325803109,0.315590631,0.276683159,0.22327879,0.288442002,0.627171872,0.405156431,0.369855408,0.524230939,0.433297588,0.346147686,0.064676835,0.201797131,0.548082525
2/01/2019 7:30,0.355536,0.415888,0.213328,0.149417,0.423002,0.68901,0.877119678,0.243842898,0.768013966,0.147148026,0.726453726,0.78893408,0.766773058,0.716732857,0.713761227,0.33882998,0.758951631,0.792979323,0.812070417,0.803733238,0.734706096,0.839691411,0.850760515,0.143822221,0.756605459,0.724031017,0.650274319,0.691860572,0.682334084,0.626572923,0.622426228,0.680315774,0.873120204,0.729745131,0.730449073,0.775479069,0.805103021,0.780189733,0.128251592,0.311600217,0.828672196
2/01/2019 8:30,0.560954,0.640358,0.523374,0.355726,0.591901,0.754867,0.984990874,0.319418977,0.758514397,0.203751989,0.924107837,0.929744037,0.860246006,0.78914383,0.913611017,0.195741498,0.910154221,0.942721885,0.944182618,0.956923537,0.689698045,0.854091873,0.979636173,0.311608471,0.940777463,0.89056974,0.900642849,0.920014577,0.915570941,0.797521929,0.911437232,0.897932627,0.955963657,0.888561354,0.808716399,0.852579953,0.940950353,0.979727918,0.223128398,0.360818783,0.922047903
2/01/2019 9:30,0.740623,0.736721,0.71643,0.56236,0.699407,0.784255,0.977278213,0.298771922,0.800495336,0.251415468,0.96676272,0.918890297,0.830290669,0.839972179,0.944156143,0.687184067,0.938729558,0.965414731,1,0.995400368,0.939067034,0.854713322,0.972834097,0.493497419,0.944973533,0.961493372,0.887986237,0.995951234,0.971627601,0.993134677,1,1,0.966143134,0.847241072,0.861924777,0.809178698,0.985003658,1,0.316155506,0.418822785,0.904751846
2/01/2019 10:30,0.816895,0.782217,0.784336,0.657092,0.756671,0.795222,0.926849416,0.380429102,0.805507262,0.227594113,0.965103881,0.878749694,0.82816183,0.82157533,0.739362754,0.58540434,0.929237564,0.947181896,0.979680908,0.940336555,0.909905933,0.860145393,0.916935479,0.855187046,0.942681418,0.917098481,0.813364098,0.925993606,0.926050145,0.968797438,1,1,0.956810089,0.7954666,0.826417763,0.6938615,0.913251143,1,0.736613424,0.437837073,0.807232464
2/01/2019 11:30,0.844539,0.798525,0.803456,0.69952,0.770826,0.79565,0.889728627,0.465140422,0.787502658,0.270930994,0.930872445,0.85672992,0.8583647,0.719515976,0.976031442,0.532427842,0.89049337,0.878640306,0.963718546,0.876418857,0.884656932,0.827268238,0.866160489,1,0.938917598,0.897588088,0.77900341,0.786386581,0.839846282,0.873726754,0.939646505,0.936001669,0.903727893,0.907042149,0.92112906,0.798073868,0.9041914,1,0.993196787,0.432216106,0.909043195
2/01/2019 12:30,0.855178,0.800476,0.803921,0.709291,0.768375,0.790541,0.812236814,0.610835997,0.545219898,0.27231029,0.902078466,0.791892959,0.831674142,0.600543356,0.937409151,0.768841247,0.789191243,0.886783606,0.853211518,0.803076306,0.918839596,0.900139027,0.83127961,1,0.865585769,0.9305724,0.920668557,0.793950058,0.781908216,0.842457703,0.939916838,0.936715477,0.747497347,0.92950538,1,0.814606088,0.883234602,0.98178609,0.947333144,0.870919995,0.902758702
2/01/2019 13:30,0.856757,0.793947,0.797625,0.677426,0.753104,0.779361,0.800906699,0.360045887,0.7514747,0.2678939,0.86805017,0.744567744,0.751631811,0.66240238,0.268482481,0.519146107,0.804681089,0.972899388,0.933432024,0.853402175,0.908066705,0.852893068,0.73291278,1,0.814767603,0.734213598,0.887743989,0.928867021,0.7915352,0.792464629,0.878951508,0.876931235,0.776021697,1,1,0.861548948,0.786688237,0.979330547,0.948818187,0.870267693,0.890801904
2/01/2019 14:30,0.84856,0.780882,0.781463,0.596346,0.722102,0.758215,0.789881646,0.615108471,0.472625104,0.18351581,0.647343039,0.861081919,0.517268928,0.783207416,0.428230725,0.573725425,0.754387936,0.965209779,0.817478782,0.861583224,0.90316327,0.897194661,0.773637817,0.979039981,0.807514021,0.793081027,0.850211938,0.968666407,0.829404525,0.782510538,0.855654679,0.851844403,0.755728224,1,1,0.819460148,0.853415564,0.935431107,0.949599288,0.922031444,0.873703048
2/01/2019 15:30,0.826047,0.755235,0.744513,0.484282,0.658636,0.717883,0.799695713,0.553466781,0.342846434,0.156022676,0.826749618,0.833419065,0.546509955,0.704173904,0.705913174,0.537037893,0.769541062,0.952971978,0.812285838,0.778570002,0.787972808,0.873640183,0.771426797,0.986313244,0.739033734,0.794569174,0.755996997,0.954118002,0.711939715,0.631628712,0.776209738,0.770667087,0.930420012,0.995167331,0.98486241,0.845026744,0.75289036,0.901385144,0.93912114,0.899820678,0.858742642
2/01/2019 16:30,0.78254,0.707468,0.680899,0.348795,0.545658,0.640609,0.72745201,0.241127089,0.350822262,0.102004509,0.760033465,0.754204057,0.657625747,0.623585908,0.318380126,0.318841972,0.745885467,0.829651252,0.610948136,0.745122838,0.792621866,0.667608729,0.611841306,0.932412098,0.690852155,0.761086677,0.727806598,0.86501878,0.776029247,0.79211905,0.810145071,0.822557574,0.847292083,0.888194938,0.862766259,0.750763686,0.762363178,0.88944858,0.866390224,0.253312645,0.785508407
2/01/2019 17:30,0.705531,0.61898,0.564622,0.190673,0.30379,0.474734,0.503092946,0.263675884,0.459964968,0.04594958,0.628544172,0.491832977,0.423172267,0.468067323,0.143575696,0.208553133,0.565443964,0.544206415,0.526395966,0.556334694,0.457183551,0.412212192,0.372096493,0.76828981,0.615435528,0.7315449,0.694658909,0.737001852,0.622210404,0.682142319,0.721447614,0.716791611,0.656675783,0.696580958,0.557514138,0.586953557,0.610689984,0.733908838,0.703862652,0.235835997,0.622832909
2/01/2019 18:30,0.568122,0.443002,0.341511,0.050066,0.008822,0.128679,0.067882183,0,0.152828991,0.00224019,0.178210491,0.336964076,0.117956814,0.12926771,0.043573833,0,0.160243007,0,0,0.194650101,0,0,0,0.425612056,0.37847723,0.440188915,0.473445338,0.389723392,0.347595182,0.422818233,0.50530453,0.493465912,0.354908609,0.316883179,0.228304095,0.331170672,0.297326993,0.397283496,0.359573421,0.04578739,0.339622607
2/01/2019 19:30,0.306623,0.18055,0.067322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028404304,0,0,0,0.136870383,0.138865837,0,0,0,0,0,0,0,0,0
2/01/2019 20:30,0.00072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/01/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 5:30,0,0,0,0,0.072227,0.062407,0.172685558,0,0.008448378,0,0,0.024311567,0.083718156,0.177565528,0.134487565,0,0,0,0,0,0.03052817,0.017598904,0.148968347,0,0,0,0,0,0,0,0,0,0.226203376,0.179362976,0.258209537,0.159400752,0.00716524,0.028777213,0.025202782,0.026428379,0.103887919
3/01/2019 6:30,0.043269,0.00676,0.006776,0.066569,0.418517,0.493893,0.594808304,0.498007561,0.067885461,0.07508489,0.34590564,0.410409169,0.317066916,0.332498897,0.166965135,0.387841079,0.381037011,0.456900988,0.409582753,0.417155591,0.450238402,0.107639387,0.577963805,0.384605342,0.38100354,0.376781582,0.342558065,0.32779179,0.267539362,0.220572091,0.310213522,0.260992388,0.517855547,0.430146005,0.575772742,0.553285637,0.432350895,0.462752475,0.469258075,0.115166554,0.547180427
3/01/2019 7:30,0.331705,0.210656,0.20591,0.278784,0.609829,0.665016,0.88154491,0.826367397,0.140399045,0.217705329,0.704702389,0.700292442,0.638971031,0.522941754,0.631718303,0.521680117,0.547391921,0.793932811,0.806859051,0.750161565,0.796301279,0.260992288,0.88598361,0.79397821,0.732228055,0.718299957,0.687109726,0.672626703,0.657270203,0.636730002,0.6684763,0.636826086,0.470416263,0.781182983,0.679692498,0.753467516,0.801979524,0.807419447,0.779402441,0.175086792,0.815313705
3/01/2019 8:30,0.640971,0.3536,0.395507,0.474579,0.708663,0.73649,0.985456192,0.950234325,0.339199391,0.691435033,0.865770739,0.834406309,0.751612534,0.773333504,0.593354618,0.843008938,0.826054333,0.935051302,0.955441866,0.951036113,0.691148157,0.370993429,0.850408816,0.963189557,0.91377535,0.889894923,0.768397017,0.855382769,0.874560602,0.86875527,0.870850537,0.859251448,0.51191774,0.967305449,0.968865151,0.836052817,0.9347476,0.945716432,0.92820118,0.160709583,0.783425269
3/01/2019 9:30,0.716913,0.410856,0.543861,0.561249,0.752963,0.768177,1,0.899605056,0.787518814,0.52748186,0.901981728,0.845320448,0.841523744,0.855733012,0.551736773,0.866919464,0.909334918,0.927513394,0.988519191,0.977987138,0.783897635,0.507815841,0.916878926,0.991384587,0.958561186,0.934374674,0.909886254,0.836276341,0.894146057,0.944725196,0.918794448,0.91536005,0.810827421,0.948498202,0.991501055,0.857533116,0.92389604,0.893999138,0.785684971,0.345310113,0.827195659
3/01/2019 10:30,0.773028,0.492396,0.651365,0.657151,0.773468,0.780717,0.982859871,0.912799163,0.838776377,0.799316513,0.794418916,0.849162853,0.848350261,0.838944737,0.831756535,0.799016434,0.84830768,0.90034423,0.974177718,0.944377402,0.777778885,0.700258132,0.896424119,0.955736308,0.840543027,0.858802789,0.877208212,0.671795388,0.881862353,0.920085059,0.939136039,0.938554605,0.91122171,0.930759047,1,0.806231966,0.873136662,0.865952185,0.759788801,0.455808282,0.856888063
3/01/2019 11:30,0.809517,0.572815,0.721638,0.645936,0.774246,0.782807,0.940057113,0.986025346,0.721863406,0.938258552,0.772056449,0.699073202,0.802663836,0.797357394,0.846218302,0.868332532,0.779452622,0.824955486,0.919834356,0.882264505,0.902728855,0.566164817,0.862499869,0.890539977,0.820979316,0.869286154,0.839120094,0.768878962,0.832975675,0.846348259,0.897518395,0.894566832,0.912508848,1,0.964770852,0.737620011,0.789592791,0.892703041,0.802709437,0.900733598,0.66737227
3/01/2019 12:30,0.829599,0.637587,0.775166,0.58145,0.759429,0.777469,0.906687611,1,0.692608286,0.916905273,0.467529275,0.696633446,0.728672105,0.822843425,0.859715508,0.832301227,0.730897128,0.92958415,0.863494428,0.832553189,0.647470278,0.25945797,0.770930565,0.848468138,0.68540131,0.789137086,0.753392018,0.683132851,0.802952691,0.803412826,0.856024619,0.855031822,0.916899301,1,0.981205696,0.822266001,0.649360493,0.871268996,0.794202237,0.977751484,0.749875882
3/01/2019 13:30,0.833069,0.697753,0.77911,0.517661,0.735965,0.7644,0.874180546,0.58021809,0.682186033,0.797515,0.775348659,0.75670062,0.773493526,0.759891495,0.781530626,0.684494329,0.722272152,0.787822215,0.846320375,0.629319082,0.727151277,0.474893085,0.731501332,0.843566213,0.627649673,0.769050258,0.719668583,0.75434871,0.811174207,0.771493134,0.832386942,0.83409858,0.958194569,0.990594501,0.992395989,0.78089136,0.67645884,0.923062443,0.911728905,0.955425558,0.801822639
3/01/2019 14:30,0.85068,0.720484,0.767116,0.415234,0.689484,0.739697,0.827783536,0.898130331,0.489983882,0.84713337,0.641568358,0.748149128,0.635825035,0.749524129,0.758139374,0.797947334,0.671706099,0.805166591,0.522975006,0.549109447,0.893746522,0.78272772,0.72745815,0.866145208,0.723623865,0.723884551,0.54293186,0.659029102,0.790401927,0.640742261,0.777389316,0.777080882,0.964681798,0.987266606,0.908385692,0.82174119,0.653279486,0.870264573,0.782770854,0.932238755,0.863697819
3/01/2019 15:30,0.831275,0.705663,0.729926,0.301628,0.583017,0.694052,0.770199202,0.976916478,0.490640907,0.873104198,0.636874807,0.714181801,0.668152918,0.750104623,0.867171778,0.727814802,0.453314537,0.881452047,0.804266656,0.368225728,0.762340378,0.855530963,0.824679366,0.792500566,0.691962628,0.76830897,0.77326819,0.594420111,0.757874729,0.716637293,0.779197037,0.779528624,0.921572367,0.974296904,0.864097572,0.815619823,0.720639938,0.855110793,0.792772308,0.92620104,0.802041231
3/01/2019 16:30,0.806832,0.654982,0.648581,0.172452,0.297915,0.593388,0.389286516,0.789029275,0.356673062,0.678079326,0.652856497,0.67651142,0.682880537,0.431032299,0.821102378,0.68008616,0.743779379,0.8201201,0.688906123,0.607519527,0.657608332,0.29808011,0.592368193,0.774946306,0.700200502,0.722019922,0.731404172,0.648567178,0.654181635,0.697050882,0.64756762,0.652429179,0.846689509,0.881072419,0.818520351,0.711773368,0.708084241,0.798720885,0.749931448,0.843835086,0.743973005
3/01/2019 17:30,0.744092,0.521658,0.496954,0.068901,0.102116,0.369735,0.267248921,0.271700603,0.211932198,0.479120512,0.317845299,0.528116411,0.535376638,0.457430077,0.360242785,0.55588533,0.475546645,0.549656656,0.484173232,0.503140308,0.410176468,0.184535883,0.334221732,0.718762206,0.60160598,0.622431093,0.593845102,0.53418758,0.51202087,0.62811318,0.633942521,0.64260429,0.658769087,0.680630223,0.665169695,0.573224522,0.565656213,0.677930998,0.640142506,0.637686862,0.577269597
3/01/2019 18:30,0.606292,0.339399,0.302062,0.010226,0,0.061094,0.025446076,0,0.043235829,0,0.312573233,0.330221613,0.18852667,0.219074834,0.279104426,0,0.16091987,0,0,0.173440335,0,0,0,0.412954688,0.358057726,0.376991902,0.385103778,0.338377228,0.345367089,0.378440287,0.409954705,0.399511539,0.348066238,0.378880188,0.328326785,0.316400874,0.32082832,0.37566871,0.349619279,0.333502549,0.322725632
3/01/2019 19:30,0.327591,0.115909,0.070229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013868545,0,0,0,0.106363005,0.108871241,0,0,0,0,0,0,0,0,0
3/01/2019 20:30,0.000428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/01/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/01/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/01/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/01/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/01/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
