Co-ordinates,REZ-W1,REZ-W2,REZ-W3,REZ-NT1,REZ-NT2,REZ-NT3,REZ-N1,REZ-N2,REZ-N3,REZ-N4,REZ-N5,REZ-N6,REZ-N7,REZ-N8,REZ-N9,REZ-Q1,REZ-Q2,REZ-Q3,REZ-Q4,REZ-Q5,REZ-Q6,REZ-Q7,REZ-Q8,REZ-S1,REZ-S2,REZ-S3,REZ-S4,REZ-S5,REZ-S6,REZ-S7,REZ-S8,REZ-S9,REZ-T1,REZ-T2,REZ-T3,REZ-V1,REZ-V2,REZ-V3,REZ-V4,REZ-V5,REZ-V6
Location,"Geraldton, WA","Ashburton, WA","Port Hedland, WA","Baines, NT","McArthur, NT","Tennant Creek, NT",North West NSW,New England,Central West NSW,Southern NSW Tablelands,"Broken Hill, NSW",South West NSW,"Wagga Wagga, NSW","Tumut, NSW","Cooma Monaro, NSW",Far North QLD,Clean Energy Hub North QLD,Northern QLD,"Isaac, QLD","Barcaldine, QLD","Fitzroy, QLD","Wide Bay, QLD","Darling Downs, QLD","South East, SA","Riverland, SA",Mid North SA,Yorke Peninsula SA,Northern SA,"Leigh Creek, SA",Roxby Downs SA,"Eastern Eyre Peninsula, SA","Western Eyre Peninsula, SA",North East Tasmania,North West Tasmania,Tasmania Midlands,"Ovens Murray, VIC","Murray River, VIC",Western VIC,"Moyne, VIC","Gippsland, VIC",Central North VIC
19/04/2019 10:30,0.974131,0.323604,0.0712,0.088166,0.546329,0.480348,0.246296,0.8035815,0.393554,0.069034,0.2318085,0.0088615,0.2942055,0.339064,0.0941475,0.738313,0.8999535,0.5027015,0.4545835,0.6613795,0.487432,0.709729,0.8572765,0.258585,0.046991,0.4181445,0.553812,0.2411625,0.249447,0.5015765,0.7200405,0.8373815,0.07979,0.120145,0.0611285,0.7958525,0.000771,0.004203,0.1094545,0.240921,0
19/04/2019 11:30,0.96385,0.211532,0.0202,0.101052,0.40528,0.350692,0.1786825,0.773167,0.241309,0.035147,0.163652,0.00153,0.1551145,0.472892,0.142084,0.6225035,0.8995005,0.367382,0.401626,0.6253755,0.298353,0.7169205,0.8156585,0.2710425,0.0450225,0.314257,0.586741,0.2882675,0.334915,0.717175,0.8356615,0.8883465,0.109444,0.220196,0.0533975,0.653315,0,0.0039935,0.0456185,0.2542585,0
19/04/2019 12:30,0.954603,0.206788,0.009,0.105333,0.279408,0.278767,0.0968955,0.6831375,0.1461645,0.0301145,0.122382,0,0.0934825,0.5135415,0.1828925,0.605087,0.896081,0.3337635,0.341965,0.5896065,0.235392,0.753074,0.759021,0.310372,0.073107,0.3013265,0.58143,0.365559,0.4656815,0.8619765,0.8878805,0.897004,0.118064,0.3322425,0.029968,0.468881,0.0022695,0.005152,0.015067,0.237278,0.000489
19/04/2019 13:30,0.952247,0.232558,0.0117,0.087966,0.199008,0.249413,0.0708095,0.607255,0.10875,0.0179275,0.133147,0,0.075176,0.4011295,0.1747655,0.726739,0.8718675,0.357124,0.29781,0.562436,0.238562,0.802753,0.7473505,0.33932,0.094449,0.317435,0.5677915,0.3630975,0.5158915,0.870603,0.8996935,0.8973965,0.118745,0.427089,0.0143905,0.3468655,0.005522,0.0028515,0.006746,0.2729455,0.0018635
19/04/2019 14:30,0.949925,0.271077,0.0258,0.060977,0.162758,0.245896,0.087076,0.5705725,0.0912035,0.007141,0.166147,0.0008535,0.0747695,0.2758675,0.2109255,0.83937,0.811057,0.3470975,0.2777865,0.5071215,0.3159015,0.844309,0.764483,0.3306305,0.0874065,0.365802,0.5979615,0.373255,0.549709,0.8384295,0.899708,0.89577,0.12943,0.4591665,0.0180245,0.227492,0.003494,0.00164,0.005016,0.2911515,0.002018
19/04/2019 15:30,0.949514,0.328151,0.0589,0.035577,0.161985,0.265735,0.121384,0.5373905,0.124622,0.005818,0.185999,0.0016555,0.057022,0.234834,0.223636,0.8839385,0.7518465,0.3501725,0.3133035,0.4512475,0.4501495,0.8423135,0.7674515,0.266032,0.086299,0.371557,0.6279135,0.4329085,0.589119,0.7964085,0.891917,0.8927225,0.1187955,0.430889,0.024651,0.158894,0.0002415,0.0023405,0.005116,0.2951235,0.000969
19/04/2019 16:30,0.945225,0.407033,0.1076,0.02056,0.221215,0.306444,0.20284,0.5690235,0.1950475,0.007026,0.151579,0.002017,0.0289325,0.203978,0.1425495,0.8934985,0.725243,0.402199,0.330929,0.3853105,0.5770445,0.805629,0.7907525,0.233951,0.108413,0.3581435,0.6238315,0.4499595,0.604262,0.7608655,0.842645,0.8823295,0.1117475,0.39914,0.037682,0.1120655,0,0.001965,0.006817,0.2894535,0.0007725
19/04/2019 17:30,0.937277,0.500249,0.1983,0.019036,0.45834,0.402453,0.266936,0.6420595,0.368592,0.047584,0.138285,0.004493,0.012989,0.1509225,0.0599935,0.891389,0.687943,0.445241,0.3531365,0.3493105,0.6846315,0.7824345,0.754152,0.2898825,0.137151,0.3114605,0.7090555,0.4823555,0.6103155,0.695264,0.6980655,0.839686,0.143334,0.373197,0.0556635,0.0747575,0,0.0050585,0.01774,0.2498795,0.001325
19/04/2019 18:30,0.91861,0.649333,0.3831,0.043604,0.658795,0.591192,0.3694275,0.7459825,0.6453325,0.143301,0.1455865,0.0383695,0.010199,0.107376,0.0385825,0.891712,0.6746025,0.537257,0.506689,0.416224,0.7580045,0.807282,0.649381,0.436743,0.2652985,0.3282115,0.8076305,0.6212575,0.6230955,0.6223655,0.647993,0.7672645,0.192541,0.3711915,0.149695,0.0487265,0.00116,0.010389,0.033937,0.223021,0.0029855
19/04/2019 19:30,0.866658,0.778791,0.4772,0.049192,0.604284,0.702419,0.639083,0.8356855,0.8058075,0.1968835,0.229004,0.079169,0.009046,0.0804725,0.089891,0.8937245,0.7387015,0.6182385,0.696008,0.54992,0.7268475,0.8427285,0.667226,0.6432595,0.396338,0.423986,0.8553605,0.6726765,0.682271,0.6671135,0.789308,0.790587,0.2119915,0.440513,0.3399,0.0398295,0.0035705,0.0120955,0.054087,0.225188,0.0058805
19/04/2019 20:30,0.803287,0.810966,0.4644,0.033546,0.422766,0.74995,0.8379855,0.870042,0.801898,0.223282,0.3768215,0.100019,0.006462,0.097776,0.1181735,0.894478,0.833172,0.6465635,0.752395,0.632476,0.7398745,0.865075,0.7057845,0.784876,0.4872635,0.4831835,0.877961,0.616541,0.790732,0.801785,0.88769,0.856616,0.177763,0.4919135,0.457129,0.0492115,0.0036525,0.037515,0.094326,0.196919,0.0065325
19/04/2019 21:30,0.732208,0.820116,0.4441,0.015977,0.262218,0.75534,0.838035,0.872734,0.7226065,0.2756565,0.4752985,0.1249815,0.022559,0.1061715,0.0805305,0.8963885,0.8889435,0.679616,0.703528,0.6624835,0.8142035,0.8782315,0.6438195,0.842095,0.6456955,0.578113,0.8749995,0.649352,0.872617,0.871651,0.898833,0.876062,0.147185,0.506984,0.4785065,0.0829885,0.001536,0.062219,0.11983,0.148642,0.0115315
19/04/2019 22:30,0.684179,0.780044,0.4075,0.00588,0.173246,0.738827,0.803227,0.88127,0.7382005,0.285661,0.5826875,0.130884,0.0814585,0.068144,0.0721635,0.89679,0.8984775,0.639457,0.7283265,0.6718635,0.825256,0.8875865,0.639645,0.8310945,0.758873,0.7303425,0.8838035,0.7246665,0.851659,0.8838935,0.8999995,0.8942955,0.1143855,0.560368,0.525189,0.1398695,0.0125245,0.0621795,0.168181,0.1225485,0.0553345
19/04/2019 23:30,0.703448,0.729709,0.3672,0.002258,0.099433,0.709029,0.709344,0.881656,0.7908445,0.268832,0.6829005,0.147972,0.1620345,0.049845,0.105198,0.898139,0.8992415,0.6173205,0.775581,0.626348,0.825603,0.894755,0.701352,0.7435285,0.8072975,0.8426245,0.894273,0.786323,0.8146665,0.89128,0.8999835,0.8980455,0.084243,0.613638,0.5645635,0.189208,0.0404125,0.085038,0.295189,0.1126375,0.081179
20/04/2019 0:30,0.791147,0.695071,0.3117,0.00194,0.037561,0.670904,0.5782385,0.883421,0.783629,0.238185,0.77765,0.220355,0.2752115,0.0620175,0.116682,0.898231,0.8988095,0.6599735,0.774513,0.654313,0.833267,0.894791,0.731647,0.764925,0.835397,0.8866805,0.897835,0.78261,0.8119875,0.892248,0.8999835,0.899023,0.072885,0.6676575,0.6495525,0.184975,0.0731765,0.0899365,0.4506305,0.129379,0.0661375
20/04/2019 1:30,0.838995,0.657157,0.2613,0.00302,0.007258,0.627499,0.528744,0.886098,0.782201,0.173929,0.811016,0.3708035,0.3736475,0.0755735,0.176983,0.8982095,0.898254,0.6194185,0.793644,0.7620795,0.823504,0.8950525,0.6945845,0.8623495,0.8464985,0.8950725,0.8981615,0.7417255,0.813592,0.8930945,0.9,0.899796,0.0510755,0.690455,0.7891535,0.1858695,0.1054675,0.0729855,0.581253,0.1123895,0.0610505
20/04/2019 2:30,0.844306,0.633165,0.3118,0.005101,0.00196,0.58155,0.505176,0.880665,0.8039385,0.1210255,0.7845985,0.523712,0.5059385,0.112952,0.306099,0.8994675,0.8981,0.6664405,0.819235,0.813266,0.811504,0.8910195,0.677438,0.871757,0.80226,0.8977625,0.897174,0.734891,0.824399,0.895361,0.9,0.899789,0.037071,0.6735625,0.8270935,0.245711,0.1554625,0.079384,0.618381,0.0722475,0.0729975
20/04/2019 3:30,0.814567,0.689342,0.4318,0.01028,0.006134,0.510736,0.4859675,0.8591235,0.8246695,0.086945,0.8250665,0.6018935,0.6122095,0.1542265,0.341975,0.898995,0.897599,0.7702795,0.831423,0.8155915,0.786263,0.891154,0.7510255,0.8678285,0.771371,0.896795,0.8862275,0.728359,0.853698,0.894494,0.9,0.89974,0.036713,0.6667265,0.7109105,0.307075,0.2482735,0.120172,0.6356865,0.060045,0.0717155
20/04/2019 4:30,0.760198,0.717838,0.562,0.018722,0.033858,0.459283,0.428991,0.8224985,0.823394,0.046827,0.8497445,0.5510875,0.666251,0.190377,0.266834,0.897345,0.897898,0.7545575,0.849591,0.755152,0.687527,0.89678,0.833024,0.8549995,0.7868075,0.894783,0.8680425,0.7312505,0.8659295,0.8947115,0.9,0.899666,0.037039,0.649826,0.6325785,0.373903,0.3267205,0.194662,0.6776615,0.071822,0.0661235
20/04/2019 5:30,0.727023,0.644227,0.6685,0.024174,0.097644,0.41817,0.3575585,0.805824,0.7880045,0.0240915,0.84797,0.4499815,0.6923645,0.18049,0.174706,0.89507,0.8992885,0.763858,0.870986,0.7395945,0.61073,0.8952535,0.8604875,0.818388,0.74489,0.8945615,0.8733695,0.769226,0.827823,0.893857,0.9,0.8997055,0.0354405,0.6785055,0.6104485,0.47701,0.340938,0.2537225,0.694586,0.076606,0.078939
20/04/2019 6:30,0.695041,0.606175,0.7018,0.024165,0.145339,0.317981,0.367759,0.8080225,0.697274,0.0161525,0.8528505,0.5036755,0.6533655,0.1233085,0.14203,0.883882,0.8995865,0.787057,0.880844,0.8031375,0.671117,0.8918695,0.876739,0.8065625,0.7046665,0.8957545,0.884806,0.833201,0.8251285,0.894015,0.9,0.8998055,0.0332455,0.670237,0.518919,0.568675,0.297673,0.2748985,0.7334715,0.0605935,0.0970415
20/04/2019 7:30,0.679835,0.627507,0.6951,0.018535,0.105712,0.188003,0.3846955,0.805662,0.577898,0.0068565,0.831127,0.522725,0.5331445,0.0790855,0.101906,0.8840155,0.897972,0.7089985,0.865264,0.785758,0.7855775,0.884222,0.888903,0.798189,0.602928,0.8960645,0.8898015,0.8389755,0.8196025,0.896006,0.9,0.899746,0.0456285,0.6115775,0.4330475,0.5823415,0.2415265,0.2557665,0.760492,0.0357605,0.105327
20/04/2019 8:30,0.611535,0.637286,0.6495,0.023399,0.195591,0.254588,0.355352,0.800158,0.3802305,0.001733,0.6964965,0.356782,0.348768,0.0568705,0.0610665,0.8943275,0.896636,0.5998685,0.8366835,0.734457,0.85091,0.8846945,0.8981225,0.794999,0.41651,0.8947105,0.8981605,0.791612,0.6725135,0.8863785,0.9,0.8983465,0.0566885,0.5999435,0.333549,0.463266,0.15945,0.2154075,0.69952,0.0164755,0.070452
20/04/2019 9:30,0.647737,0.719256,0.866,0.024903,0.227016,0.183095,0.2897145,0.7838175,0.1656975,0.0012315,0.442955,0.194463,0.223169,0.0628835,0.043643,0.8961665,0.8935505,0.465506,0.837816,0.6868895,0.8656915,0.893519,0.899432,0.8375475,0.283933,0.89435,0.8997455,0.7571115,0.465466,0.7397265,0.9,0.8962535,0.0627325,0.603419,0.2203285,0.3170125,0.073513,0.1532425,0.554443,0.006417,0.029901
20/04/2019 10:30,0.607108,0.585793,0.8213,0.023247,0.20063,0.072456,0.20134,0.689186,0.0479885,0.0021775,0.27922,0.1029765,0.1402305,0.0727195,0.0177585,0.8983795,0.882168,0.3157045,0.7925475,0.6031325,0.842293,0.8951305,0.899545,0.835535,0.275015,0.891922,0.8998525,0.791679,0.385833,0.6472205,0.9,0.888151,0.0726045,0.639022,0.1624195,0.282197,0.0497425,0.087426,0.4109745,0.001871,0.016568
20/04/2019 11:30,0.554502,0.376676,0.7405,0.023078,0.159033,0.020216,0.119129,0.5882125,0.01324,0.0037705,0.2196045,0.063668,0.089055,0.077083,0.010507,0.897878,0.797967,0.2301815,0.710001,0.5415375,0.8008395,0.8902015,0.896424,0.7359465,0.4476355,0.854743,0.899897,0.8283025,0.364753,0.7747325,0.9,0.871578,0.077144,0.6821545,0.1512115,0.2568385,0.0612595,0.0729415,0.3203295,0.0004445,0.01071
20/04/2019 12:30,0.523885,0.23544,0.6649,0.020255,0.1224,0.004809,0.068439,0.543237,0.0061855,0.003966,0.133124,0.0632125,0.055015,0.0909345,0.0065685,0.8963415,0.584356,0.1739675,0.6597595,0.519087,0.7552385,0.8801195,0.88748,0.6977705,0.5978185,0.729663,0.9,0.8292865,0.343939,0.870636,0.899976,0.7102835,0.090239,0.6770775,0.1625215,0.228043,0.0944275,0.0965675,0.2672985,0.0002235,0.006428
20/04/2019 13:30,0.484712,0.173227,0.6044,0.014163,0.093106,0.002048,0.0512375,0.522936,0.009401,0.005233,0.0997345,0.085322,0.0390925,0.093831,0.022255,0.896376,0.350603,0.1454545,0.6000315,0.505228,0.761135,0.876543,0.8804155,0.755296,0.5516635,0.608743,0.8997695,0.8443585,0.375983,0.889377,0.899758,0.484558,0.135216,0.6511905,0.179135,0.2096905,0.150683,0.1253995,0.2435885,0.0016205,0.012229
20/04/2019 14:30,0.453524,0.147511,0.5593,0.008468,0.086067,0.0024,0.048596,0.526686,0.024117,0.006717,0.0925435,0.1002245,0.0300435,0.080347,0.0505905,0.8965225,0.2316515,0.1400325,0.6121335,0.506828,0.8173105,0.866406,0.8656005,0.817735,0.470078,0.5571825,0.898721,0.8141165,0.394755,0.890702,0.8698765,0.386081,0.1887455,0.652037,0.191623,0.176309,0.1778475,0.125927,0.2296725,0.0094135,0.024371
20/04/2019 15:30,0.418155,0.149176,0.5337,0.001064,0.111762,0.005695,0.0631075,0.546247,0.041736,0.0062175,0.065653,0.1039785,0.0268625,0.079968,0.0877955,0.8960245,0.178086,0.1544085,0.7325415,0.47518,0.8545375,0.8663025,0.862795,0.8263955,0.3809545,0.462676,0.898781,0.782706,0.3687465,0.8676795,0.703675,0.4123615,0.2009305,0.652563,0.2200475,0.1517635,0.1499595,0.11256,0.2097535,0.023307,0.032089
20/04/2019 16:30,0.438841,0.177929,0.5465,0.000647,0.173993,0.016739,0.0914155,0.570534,0.057772,0.010522,0.073469,0.118591,0.048071,0.079361,0.1520115,0.895529,0.1733905,0.1518095,0.810743,0.3964545,0.8550635,0.8816115,0.875756,0.8136615,0.298184,0.3157835,0.89421,0.7187725,0.308101,0.73154,0.5475445,0.561399,0.2065775,0.616625,0.252259,0.152999,0.135493,0.135372,0.162124,0.075519,0.0331195
20/04/2019 17:30,0.487594,0.261098,0.6014,0.00151,0.288505,0.05158,0.121289,0.6503525,0.092644,0.0478315,0.081868,0.158987,0.066865,0.065529,0.2157565,0.8921935,0.215847,0.1811735,0.7855945,0.322515,0.8397205,0.885162,0.877429,0.833973,0.2620755,0.2320725,0.8569645,0.601443,0.2538895,0.550233,0.5683865,0.7707865,0.221227,0.5728485,0.290083,0.2075455,0.138297,0.2534415,0.1862175,0.1271215,0.0521175
20/04/2019 18:30,0.502563,0.422947,0.701,0.030844,0.369989,0.121585,0.2703485,0.7637655,0.2134605,0.150905,0.0831465,0.232587,0.1028105,0.0498485,0.298878,0.8915295,0.276809,0.242463,0.744903,0.280741,0.84472,0.8842945,0.8766315,0.8410065,0.3672005,0.247656,0.834121,0.5036915,0.2304415,0.4195595,0.700545,0.8873125,0.223596,0.5505235,0.3718845,0.286436,0.154808,0.4266955,0.391512,0.1573445,0.1036375
20/04/2019 19:30,0.576917,0.64116,0.8224,0.036913,0.345178,0.209771,0.509653,0.829374,0.3742785,0.3296635,0.131855,0.3650065,0.180154,0.0473155,0.340835,0.8871,0.486906,0.300211,0.808267,0.313057,0.8505095,0.886214,0.8814755,0.856976,0.6041305,0.3326075,0.825951,0.5263675,0.2818325,0.331203,0.7915765,0.855481,0.1801995,0.6169265,0.4933,0.3956525,0.2435515,0.5806515,0.6473,0.200688,0.188744
20/04/2019 20:30,0.624555,0.754854,0.8475,0.018187,0.272342,0.34787,0.6530445,0.8584305,0.567766,0.450386,0.2145515,0.547498,0.257572,0.0479875,0.3482285,0.876472,0.762503,0.453313,0.8558955,0.438056,0.85904,0.8858475,0.8848285,0.8830245,0.7512625,0.476452,0.7957185,0.671494,0.32588,0.297129,0.713296,0.67529,0.146171,0.6880275,0.5932655,0.531475,0.476168,0.7011055,0.8219195,0.25515,0.2645375
20/04/2019 21:30,0.641448,0.757278,0.8352,0.006336,0.205017,0.490272,0.6070835,0.866057,0.7418795,0.437196,0.365385,0.7042945,0.347782,0.0766615,0.400662,0.8649025,0.8834925,0.530091,0.8323935,0.600506,0.874348,0.8832815,0.889403,0.8954235,0.8073555,0.707674,0.747801,0.7499725,0.264392,0.402787,0.5043575,0.386712,0.141055,0.7334385,0.598818,0.605193,0.723048,0.774705,0.8906795,0.2805735,0.3145965
20/04/2019 22:30,0.663611,0.755865,0.8337,0.002591,0.142024,0.581554,0.4660975,0.876889,0.822806,0.400976,0.4888465,0.789451,0.4134395,0.1116905,0.4422325,0.834965,0.895243,0.5626695,0.81402,0.684064,0.883013,0.8895985,0.8957155,0.89988,0.820029,0.841882,0.6819595,0.774092,0.3534015,0.58114,0.323143,0.1608245,0.107061,0.7934885,0.5993505,0.515845,0.830304,0.833109,0.8970565,0.274342,0.4076945
20/04/2019 23:30,0.685082,0.763424,0.8529,0.001765,0.08734,0.624866,0.37625,0.8770425,0.868209,0.351658,0.507785,0.8254515,0.430981,0.13306,0.4861285,0.8217205,0.891277,0.6476485,0.8272065,0.685277,0.8870365,0.894615,0.8953175,0.9,0.8275795,0.846076,0.5264175,0.762078,0.4548845,0.728282,0.2240345,0.0661755,0.086038,0.8035215,0.7147105,0.4159075,0.8654025,0.8737995,0.8974435,0.2408045,0.4184595
21/04/2019 0:30,0.680899,0.778973,0.8655,0.001432,0.041086,0.649482,0.332137,0.868472,0.8783175,0.321517,0.5720685,0.826515,0.4641965,0.1713355,0.5531265,0.808643,0.890773,0.7120025,0.845583,0.7331215,0.8903405,0.889557,0.891472,0.8981455,0.8523095,0.869925,0.320282,0.5277515,0.3775785,0.8159745,0.1461605,0.0449275,0.061545,0.8240335,0.7885915,0.4503555,0.8617805,0.884567,0.896081,0.180125,0.444351
21/04/2019 1:30,0.671028,0.798667,0.8701,0.001106,0.015627,0.665435,0.3520675,0.848968,0.8547645,0.307259,0.6478265,0.8038465,0.5438555,0.253713,0.610956,0.766395,0.8956485,0.785366,0.8257795,0.777107,0.887997,0.886061,0.885086,0.8264625,0.8618775,0.8569035,0.2153175,0.493355,0.3774775,0.798705,0.092092,0.042453,0.0456355,0.829538,0.8109735,0.5132265,0.859818,0.8504365,0.8967735,0.133354,0.5990785
21/04/2019 2:30,0.681153,0.834947,0.8701,0.000712,0.010283,0.669259,0.3683955,0.826905,0.8557155,0.3085935,0.7412225,0.7925725,0.693357,0.297751,0.6348275,0.77589,0.8971575,0.7953865,0.825057,0.7839705,0.8804745,0.8852835,0.88124,0.6864535,0.8352075,0.573819,0.1588405,0.62551,0.4559465,0.7375635,0.063814,0.0710045,0.043376,0.806701,0.8246585,0.683661,0.8750115,0.8169565,0.8980025,0.1358,0.612174
21/04/2019 3:30,0.695051,0.879382,0.8655,0.000375,0.019756,0.649238,0.352895,0.806884,0.87758,0.349476,0.844402,0.812842,0.8038635,0.2726945,0.6182145,0.8082745,0.8983225,0.753004,0.828688,0.796434,0.8763085,0.8837325,0.884978,0.5436125,0.7629575,0.2446635,0.119135,0.6124985,0.558061,0.661193,0.0746615,0.1367605,0.032652,0.814274,0.787921,0.8329845,0.867693,0.818099,0.89883,0.1731705,0.5869275
21/04/2019 4:30,0.70148,0.890326,0.8618,0.000183,0.047677,0.596636,0.309462,0.7873955,0.855426,0.3596465,0.8576635,0.78489,0.7983875,0.2569565,0.633602,0.8294525,0.8978965,0.6978715,0.815474,0.787584,0.8837385,0.8803045,0.870218,0.427699,0.4761575,0.1089755,0.0998505,0.6269285,0.7041255,0.5528075,0.105583,0.1907185,0.03383,0.8328435,0.7704335,0.8587505,0.8673575,0.817918,0.895389,0.184953,0.617994
21/04/2019 5:30,0.705655,0.885312,0.9029,0.000138,0.083167,0.546508,0.265929,0.713938,0.727167,0.3442315,0.859284,0.764616,0.8032875,0.2474285,0.7025045,0.85256,0.897544,0.7470175,0.8135955,0.752274,0.8939565,0.875876,0.839619,0.275496,0.1522885,0.0424015,0.092701,0.580158,0.7867285,0.461234,0.1254445,0.226749,0.055694,0.81932,0.681698,0.8824855,0.8764415,0.8125895,0.8941235,0.195931,0.5476585
21/04/2019 6:30,0.700939,0.880445,0.9014,0.000342,0.081867,0.474543,0.294539,0.603984,0.5215785,0.3246015,0.886031,0.793653,0.8267195,0.2419625,0.66274,0.87634,0.8976105,0.8306445,0.839078,0.70987,0.8956125,0.87423,0.811518,0.160206,0.084956,0.0665905,0.0824395,0.525013,0.780948,0.4417815,0.0979025,0.235831,0.065633,0.8161215,0.561856,0.8919735,0.8774705,0.793782,0.8960105,0.191843,0.4330605
21/04/2019 7:30,0.676879,0.873688,0.8878,0.000371,0.040433,0.338348,0.2946585,0.526182,0.3580495,0.218086,0.8839875,0.7339725,0.7452535,0.2128605,0.5492085,0.895449,0.893587,0.817676,0.8558705,0.691221,0.888589,0.873981,0.808696,0.151841,0.1312755,0.0948915,0.0792915,0.497726,0.755536,0.4698305,0.0805845,0.22295,0.0874755,0.81613,0.572394,0.888653,0.8352955,0.63,0.889288,0.1686525,0.3502175
21/04/2019 8:30,0.569038,0.91142,0.9325,0.005038,0.108067,0.405298,0.1761225,0.481135,0.2082435,0.1048035,0.838742,0.6621935,0.5936355,0.22108,0.450488,0.8951195,0.8916035,0.724438,0.8658895,0.622692,0.88239,0.880481,0.823795,0.1236605,0.2219365,0.1192455,0.127237,0.4975885,0.605841,0.4502585,0.085597,0.2106895,0.1021065,0.791613,0.581037,0.8479635,0.706462,0.5122925,0.8363975,0.1277115,0.2844255
21/04/2019 9:30,0.69525,0.930888,0.947,0.029372,0.139754,0.32361,0.060086,0.437992,0.0774195,0.1027015,0.6175085,0.6082385,0.4182005,0.2580635,0.333128,0.8963365,0.8873895,0.558902,0.871061,0.598463,0.881594,0.874277,0.813529,0.0835935,0.261034,0.1513435,0.1655005,0.571571,0.3920945,0.3674215,0.075533,0.2005385,0.066583,0.7309255,0.4520205,0.755856,0.5283335,0.5251625,0.6002585,0.0597615,0.228276
21/04/2019 10:30,0.879372,0.886868,0.9267,0.055203,0.103459,0.205497,0.015636,0.3672315,0.0179905,0.1325775,0.3653125,0.4957315,0.2463215,0.253858,0.216836,0.898186,0.875411,0.4527675,0.8490535,0.5753045,0.87926,0.8405915,0.7909635,0.057813,0.213426,0.167241,0.1791655,0.615948,0.3327215,0.330984,0.0756925,0.2561995,0.041579,0.7029455,0.317502,0.6158285,0.4167765,0.48351,0.295616,0.028842,0.190992
21/04/2019 11:30,0.872362,0.79493,0.8859,0.064218,0.065632,0.172272,0,0.2968815,0.00279,0.1451585,0.2004435,0.339464,0.1654495,0.263946,0.122469,0.8956125,0.823313,0.4089615,0.798477,0.5792585,0.8798295,0.8010925,0.727051,0.0570455,0.139757,0.145463,0.168955,0.590524,0.3370935,0.3097795,0.146111,0.2314025,0.038102,0.721521,0.273728,0.5105255,0.348198,0.4616095,0.134196,0.03694,0.1720945
21/04/2019 12:30,0.85837,0.679417,0.829,0.05896,0.044438,0.178086,0,0.234225,0,0.150695,0.068032,0.203804,0.126246,0.290275,0.07788,0.886855,0.6995075,0.356637,0.7188025,0.5967135,0.88068,0.789043,0.6541765,0.055407,0.0738485,0.1369155,0.1510975,0.5281895,0.3010225,0.2870425,0.184359,0.1326105,0.033987,0.6634845,0.404746,0.4953255,0.3191035,0.496163,0.0557025,0.040282,0.1686455
21/04/2019 13:30,0.823543,0.565264,0.7582,0.051284,0.029705,0.19196,0,0.2122655,0,0.1317215,0.031359,0.096821,0.096225,0.257966,0.097215,0.8798855,0.5626565,0.3271725,0.6610305,0.5086265,0.8771975,0.792628,0.65815,0.043955,0.082982,0.1719735,0.1538385,0.39379,0.3469205,0.268122,0.1601595,0.1070655,0.0277865,0.5001915,0.5247205,0.439935,0.3540225,0.5589605,0.0177485,0.0324795,0.1617535
21/04/2019 14:30,0.770546,0.466296,0.6836,0.041554,0.01946,0.217037,0.0033905,0.223024,0,0.094079,0.04453,0.035017,0.104133,0.21029,0.145408,0.876587,0.4445305,0.2791195,0.686809,0.461911,0.879449,0.8005875,0.645552,0.096041,0.156423,0.226596,0.1516105,0.3084135,0.3985345,0.245954,0.156511,0.1194955,0.0293025,0.335105,0.509357,0.379783,0.3839715,0.5771915,0.015005,0.0337385,0.124666
21/04/2019 15:30,0.7106,0.418455,0.6001,0.034332,0.01318,0.262677,0.010064,0.196477,0,0.0641375,0.080909,0.0172515,0.1051005,0.213689,0.132418,0.8762025,0.335959,0.2678355,0.737913,0.4291215,0.8856995,0.827577,0.654384,0.1411185,0.241846,0.303186,0.152719,0.3689145,0.3466665,0.2188885,0.156901,0.157796,0.0362335,0.2215195,0.456696,0.385228,0.332694,0.5151415,0.0206685,0.0390405,0.0631125
21/04/2019 16:30,0.657174,0.415425,0.5237,0.032907,0.009763,0.305682,0.0194925,0.2079375,0.001518,0.0352045,0.110674,0.0114375,0.1004485,0.186594,0.091828,0.8547425,0.2987355,0.31092,0.7692435,0.336447,0.856825,0.820272,0.699374,0.143906,0.3157835,0.3433165,0.140352,0.4411965,0.223648,0.1820105,0.1420385,0.159567,0.0444625,0.1583655,0.433005,0.390844,0.216572,0.4321675,0.059346,0.1118455,0.028275
21/04/2019 17:30,0.609159,0.431306,0.4449,0.034728,0.010362,0.372312,0.0300735,0.2961325,0.007018,0.0261935,0.0806765,0.0263055,0.1270895,0.1944895,0.0861835,0.8449715,0.2605785,0.333835,0.776129,0.178054,0.8147815,0.74849,0.6660785,0.126298,0.3794425,0.416284,0.1294335,0.4506595,0.1057485,0.144394,0.1192345,0.1351645,0.033349,0.1715935,0.5162855,0.470129,0.1715535,0.346565,0.135076,0.227785,0.016086
21/04/2019 18:30,0.578181,0.43833,0.4188,0.058673,0.011803,0.48858,0.046635,0.3962625,0.031828,0.0522965,0.063377,0.1003495,0.1467805,0.187783,0.1579905,0.872649,0.2152125,0.439872,0.756353,0.133355,0.825188,0.752033,0.60529,0.10545,0.441802,0.517864,0.1385665,0.455279,0.0469735,0.119204,0.103319,0.121483,0.034515,0.1963705,0.727367,0.6314295,0.1837765,0.2034145,0.1926155,0.2562455,0.010794
